review_id,customer_id,product_id,order_id,rating,review_text
16038,13,1,5372,1,Would not buy again.
16039,13,312,5372,4,Exceeded my expectations.
16040,1218,193,5373,3,Exactly what I was looking for!
16041,1218,321,5373,2,Absolutely loved it!
16042,1218,197,5373,2,Exactly what I was looking for!
16043,1428,424,5374,3,"It was okay, nothing special."
16044,1428,210,5374,5,Would not buy again.
16045,1428,392,5374,4,Exceeded my expectations.
16046,1428,279,5374,4,"It was okay, nothing special."
16047,1428,66,5374,3,Absolutely loved it!
16048,1659,23,5375,4,Exactly what I was looking for!
16049,1324,409,5376,3,Exactly what I was looking for!
16050,673,452,5377,5,Exactly what I was looking for!
16051,673,70,5377,5,Great quality for the price.
16052,673,451,5377,4,Would not buy again.
16053,1534,31,5378,2,Great quality for the price.
16054,1201,399,5379,1,Great quality for the price.
16055,1201,327,5379,5,Exceeded my expectations.
16056,1201,453,5379,2,Exceeded my expectations.
16057,1201,77,5379,1,Absolutely loved it!
16058,1201,194,5379,1,"It was okay, nothing special."
16059,378,150,5380,4,Would not buy again.
16060,378,39,5380,4,"It was okay, nothing special."
16061,378,330,5380,4,Great quality for the price.
16062,378,395,5380,1,Exactly what I was looking for!
16063,1837,434,5381,1,Absolutely loved it!
16064,1837,385,5381,5,Absolutely loved it!
16065,1837,136,5381,4,Absolutely loved it!
16066,1837,462,5381,5,Exactly what I was looking for!
16067,483,484,5382,4,Great quality for the price.
16068,483,139,5382,2,Great quality for the price.
16069,483,302,5382,4,"It was okay, nothing special."
16070,483,472,5382,2,Great quality for the price.
16071,483,180,5382,4,"It was okay, nothing special."
16072,886,9,5383,1,Would not buy again.
16073,886,151,5383,2,"It was okay, nothing special."
16074,886,35,5383,4,Great quality for the price.
16075,852,54,5384,3,Great quality for the price.
16076,852,122,5384,1,Absolutely loved it!
16077,852,5,5384,5,Exceeded my expectations.
16078,788,86,5385,1,Absolutely loved it!
16079,1854,500,5386,4,Exceeded my expectations.
16080,577,18,5387,4,Great quality for the price.
16081,577,26,5387,4,Great quality for the price.
16082,577,15,5387,2,Exceeded my expectations.
16083,1949,271,5388,2,Exactly what I was looking for!
16084,1949,15,5388,1,Absolutely loved it!
16085,1186,212,5389,3,Great quality for the price.
16086,1382,116,5390,3,Exactly what I was looking for!
16087,1382,191,5390,5,Exactly what I was looking for!
16088,1382,315,5390,4,Exceeded my expectations.
16089,47,460,5391,3,Exceeded my expectations.
16090,1844,230,5392,3,Exactly what I was looking for!
16091,123,207,5393,1,Absolutely loved it!
16092,123,235,5393,2,Absolutely loved it!
16093,123,250,5393,4,Absolutely loved it!
16094,123,343,5393,1,Exceeded my expectations.
16095,618,328,5394,1,Exactly what I was looking for!
16096,618,314,5394,5,Great quality for the price.
16097,1469,101,5395,3,Exactly what I was looking for!
16098,1469,298,5395,2,Great quality for the price.
16099,1469,433,5395,4,Would not buy again.
16100,1469,464,5395,1,Exceeded my expectations.
16101,1469,16,5395,2,Absolutely loved it!
16102,968,469,5396,4,Would not buy again.
16103,968,378,5396,1,Exceeded my expectations.
16104,1641,409,5397,2,Absolutely loved it!
16105,1641,486,5397,4,Great quality for the price.
16106,1641,33,5397,4,Would not buy again.
16107,1641,17,5397,5,Would not buy again.
16108,1069,174,5398,5,Would not buy again.
16109,1069,292,5398,3,Absolutely loved it!
16110,1329,320,5399,5,Absolutely loved it!
16111,1045,495,5400,3,"It was okay, nothing special."
16112,1045,329,5400,5,Absolutely loved it!
16113,1045,128,5400,2,Absolutely loved it!
16114,1045,486,5400,2,"It was okay, nothing special."
16115,828,363,5401,3,Exactly what I was looking for!
16116,98,18,5402,2,Exactly what I was looking for!
16117,98,370,5402,1,"It was okay, nothing special."
16118,663,183,5403,1,Exactly what I was looking for!
16119,663,104,5403,2,Exactly what I was looking for!
16120,663,342,5403,3,Would not buy again.
16121,663,294,5403,4,Great quality for the price.
16122,104,66,5404,2,Exceeded my expectations.
16123,104,473,5404,3,Exceeded my expectations.
16124,104,165,5404,4,"It was okay, nothing special."
16125,1785,124,5405,4,Absolutely loved it!
16126,1785,212,5405,2,Exactly what I was looking for!
16127,1955,137,5406,5,Absolutely loved it!
16128,1955,500,5406,1,Would not buy again.
16129,1955,114,5406,4,"It was okay, nothing special."
16130,588,375,5407,3,"It was okay, nothing special."
16131,588,430,5407,2,Absolutely loved it!
16132,788,176,5408,5,Exceeded my expectations.
16133,788,235,5408,5,Great quality for the price.
16134,788,152,5408,3,Would not buy again.
16135,788,17,5408,5,Exactly what I was looking for!
16136,1225,220,5409,4,Exceeded my expectations.
16137,1225,21,5409,5,"It was okay, nothing special."
16138,1195,57,5410,3,Would not buy again.
16139,1820,388,5411,5,Exceeded my expectations.
16140,1820,313,5411,3,Great quality for the price.
16141,1685,394,5412,2,"It was okay, nothing special."
16142,1685,318,5412,3,"It was okay, nothing special."
16143,1685,331,5412,3,Exceeded my expectations.
16144,1685,418,5412,5,Exceeded my expectations.
16145,1473,419,5413,1,Exactly what I was looking for!
16146,198,144,5414,2,Exceeded my expectations.
16147,198,466,5414,1,Absolutely loved it!
16148,198,191,5414,2,Exactly what I was looking for!
16149,198,77,5414,3,Absolutely loved it!
16150,1961,238,5415,3,Would not buy again.
16151,365,124,5416,1,Exceeded my expectations.
16152,365,462,5416,4,Exceeded my expectations.
16153,365,172,5416,5,Absolutely loved it!
16154,1370,191,5417,1,"It was okay, nothing special."
16155,1617,339,5418,2,Would not buy again.
16156,1617,82,5418,3,"It was okay, nothing special."
16157,1617,212,5418,1,Exactly what I was looking for!
16158,1617,149,5418,1,Exactly what I was looking for!
16159,1617,163,5418,4,Absolutely loved it!
16160,676,59,5419,4,Absolutely loved it!
16161,676,447,5419,3,"It was okay, nothing special."
16162,676,485,5419,3,Would not buy again.
16163,1050,92,5420,3,Would not buy again.
16164,1050,260,5420,1,Would not buy again.
16165,1050,388,5420,2,Absolutely loved it!
16166,1585,132,5421,4,"It was okay, nothing special."
16167,1585,467,5421,3,Great quality for the price.
16168,1585,304,5421,2,Absolutely loved it!
16169,1585,479,5421,3,Would not buy again.
16170,950,275,5422,2,"It was okay, nothing special."
16171,950,101,5422,3,Would not buy again.
16172,950,343,5422,3,Would not buy again.
16173,950,204,5422,1,Great quality for the price.
16174,950,349,5422,4,Would not buy again.
16175,26,356,5423,1,"It was okay, nothing special."
16176,26,109,5423,4,Exceeded my expectations.
16177,26,132,5423,1,Absolutely loved it!
16178,465,287,5424,1,"It was okay, nothing special."
16179,465,256,5424,4,Exceeded my expectations.
16180,465,112,5424,3,"It was okay, nothing special."
16181,465,324,5424,3,"It was okay, nothing special."
16182,197,73,5425,3,Exceeded my expectations.
16183,197,173,5425,3,Great quality for the price.
16184,197,465,5425,2,Great quality for the price.
16185,197,53,5425,5,Exceeded my expectations.
16186,197,356,5425,1,Exceeded my expectations.
16187,258,302,5426,3,Absolutely loved it!
16188,258,472,5426,1,Would not buy again.
16189,258,336,5426,3,Would not buy again.
16190,258,205,5426,5,"It was okay, nothing special."
16191,258,53,5426,3,"It was okay, nothing special."
16192,1887,61,5427,3,Would not buy again.
16193,1887,305,5427,5,Absolutely loved it!
16194,1887,220,5427,1,Absolutely loved it!
16195,1887,409,5427,2,Exceeded my expectations.
16196,1887,441,5427,2,Absolutely loved it!
16197,1693,132,5428,3,Would not buy again.
16198,1812,177,5429,1,Absolutely loved it!
16199,1812,157,5429,2,Great quality for the price.
16200,876,105,5430,4,Exactly what I was looking for!
16201,876,335,5430,2,"It was okay, nothing special."
16202,1344,17,5431,4,Absolutely loved it!
16203,1344,199,5431,3,Absolutely loved it!
16204,1344,197,5431,1,Would not buy again.
16205,1344,291,5431,5,Exactly what I was looking for!
16206,1344,10,5431,2,Would not buy again.
16207,412,80,5432,2,Exceeded my expectations.
16208,412,384,5432,2,Would not buy again.
16209,412,183,5432,5,Exceeded my expectations.
16210,1579,313,5433,1,Would not buy again.
16211,1579,10,5433,4,"It was okay, nothing special."
16212,789,5,5434,2,Great quality for the price.
16213,789,175,5434,3,Great quality for the price.
16214,789,12,5434,1,Great quality for the price.
16215,207,423,5435,3,"It was okay, nothing special."
16216,207,146,5435,3,Exceeded my expectations.
16217,207,28,5435,5,Would not buy again.
16218,207,407,5435,4,Exactly what I was looking for!
16219,207,364,5435,4,Great quality for the price.
16220,372,150,5436,2,"It was okay, nothing special."
16221,372,40,5436,4,Exactly what I was looking for!
16222,372,328,5436,1,"It was okay, nothing special."
16223,1789,160,5437,4,Exceeded my expectations.
16224,1789,359,5437,4,Great quality for the price.
16225,820,306,5438,3,Would not buy again.
16226,820,351,5438,4,"It was okay, nothing special."
16227,820,477,5438,2,Great quality for the price.
16228,1672,91,5439,4,"It was okay, nothing special."
16229,1672,338,5439,4,Would not buy again.
16230,791,355,5440,3,Exactly what I was looking for!
16231,791,303,5440,3,"It was okay, nothing special."
16232,791,128,5440,4,Absolutely loved it!
16233,791,415,5440,3,Absolutely loved it!
16234,791,480,5440,2,Would not buy again.
16235,1090,397,5441,4,Exceeded my expectations.
16236,1090,15,5441,3,Absolutely loved it!
16237,1090,417,5441,3,Exceeded my expectations.
16238,1090,57,5441,4,"It was okay, nothing special."
16239,1090,409,5441,4,Exactly what I was looking for!
16240,69,390,5442,5,Exactly what I was looking for!
16241,69,78,5442,5,Absolutely loved it!
16242,69,322,5442,3,Would not buy again.
16243,69,169,5442,5,Would not buy again.
16244,13,143,5443,3,Exceeded my expectations.
16245,13,350,5443,4,"It was okay, nothing special."
16246,13,258,5443,5,Exceeded my expectations.
16247,13,264,5443,2,Would not buy again.
16248,13,486,5443,1,Would not buy again.
16249,1530,150,5444,5,Great quality for the price.
16250,1530,354,5444,3,"It was okay, nothing special."
16251,238,49,5445,2,Would not buy again.
16252,238,468,5445,4,Absolutely loved it!
16253,238,467,5445,4,"It was okay, nothing special."
16254,238,181,5445,4,Great quality for the price.
16255,238,247,5445,3,Would not buy again.
16256,1220,473,5446,5,Great quality for the price.
16257,1220,230,5446,1,"It was okay, nothing special."
16258,1220,37,5446,3,Would not buy again.
16259,1220,61,5446,5,Exactly what I was looking for!
16260,1220,181,5446,5,"It was okay, nothing special."
16261,989,45,5447,3,Exactly what I was looking for!
16262,989,325,5447,1,Exceeded my expectations.
16263,989,18,5447,3,"It was okay, nothing special."
16264,989,150,5447,3,Exceeded my expectations.
16265,1173,181,5448,1,Absolutely loved it!
16266,1173,121,5448,5,"It was okay, nothing special."
16267,1173,410,5448,4,"It was okay, nothing special."
16268,1173,126,5448,3,Great quality for the price.
16269,1173,172,5448,4,Absolutely loved it!
16270,975,192,5449,2,Great quality for the price.
16271,975,445,5449,4,Absolutely loved it!
16272,975,246,5449,3,Great quality for the price.
16273,975,176,5449,2,Exceeded my expectations.
16274,754,262,5450,2,Would not buy again.
16275,754,368,5450,5,Great quality for the price.
16276,1024,65,5451,5,"It was okay, nothing special."
16277,1024,239,5451,3,"It was okay, nothing special."
16278,1024,182,5451,2,Absolutely loved it!
16279,1393,203,5452,1,Great quality for the price.
16280,1393,184,5452,4,Would not buy again.
16281,1393,78,5452,3,Absolutely loved it!
16282,1393,427,5452,4,Great quality for the price.
16283,117,391,5453,3,Absolutely loved it!
16284,117,428,5453,4,Exceeded my expectations.
16285,117,58,5453,4,"It was okay, nothing special."
16286,117,29,5453,2,Exceeded my expectations.
16287,1441,396,5454,5,Exceeded my expectations.
16288,1441,449,5454,4,Would not buy again.
16289,1441,260,5454,1,Exceeded my expectations.
16290,1906,21,5455,4,Exceeded my expectations.
16291,1906,119,5455,3,Would not buy again.
16292,1906,435,5455,1,Exceeded my expectations.
16293,1906,141,5455,3,Exceeded my expectations.
16294,1906,29,5455,5,Exactly what I was looking for!
16295,1504,438,5456,2,Exactly what I was looking for!
16296,1504,332,5456,4,Exactly what I was looking for!
16297,1504,142,5456,1,Great quality for the price.
16298,1504,389,5456,4,Absolutely loved it!
16299,1504,147,5456,1,Absolutely loved it!
16300,1371,415,5457,4,Would not buy again.
16301,1371,254,5457,5,Would not buy again.
16302,1074,56,5458,3,Absolutely loved it!
16303,1074,293,5458,4,Exactly what I was looking for!
16304,1049,297,5459,4,Exactly what I was looking for!
16305,1049,455,5459,3,Absolutely loved it!
16306,1049,252,5459,3,Exactly what I was looking for!
16307,1049,491,5459,1,Would not buy again.
16308,1049,123,5459,4,Would not buy again.
16309,295,132,5460,2,"It was okay, nothing special."
16310,295,489,5460,4,Exactly what I was looking for!
16311,295,71,5460,2,Exceeded my expectations.
16312,295,26,5460,1,Absolutely loved it!
16313,1221,141,5461,4,Exceeded my expectations.
16314,1221,163,5461,5,Exactly what I was looking for!
16315,1221,226,5461,2,Exceeded my expectations.
16316,1311,161,5462,3,Would not buy again.
16317,1311,121,5462,2,"It was okay, nothing special."
16318,1311,103,5462,2,Great quality for the price.
16319,486,207,5463,1,Would not buy again.
16320,1007,397,5464,1,Would not buy again.
16321,835,66,5465,5,Would not buy again.
16322,835,270,5465,2,"It was okay, nothing special."
16323,835,6,5465,2,"It was okay, nothing special."
16324,835,120,5465,1,"It was okay, nothing special."
16325,835,362,5465,2,Great quality for the price.
16326,1301,179,5466,4,Absolutely loved it!
16327,1301,239,5466,5,Great quality for the price.
16328,1301,436,5466,3,Would not buy again.
16329,1301,71,5466,4,"It was okay, nothing special."
16330,1301,68,5466,3,Would not buy again.
16331,1306,235,5467,2,Great quality for the price.
16332,1306,315,5467,3,Would not buy again.
16333,1306,98,5467,3,Exactly what I was looking for!
16334,1306,85,5467,2,"It was okay, nothing special."
16335,931,426,5468,5,Would not buy again.
16336,931,490,5468,5,Absolutely loved it!
16337,1680,422,5469,1,Absolutely loved it!
16338,1680,235,5469,2,Exactly what I was looking for!
16339,1680,309,5469,4,Would not buy again.
16340,681,291,5470,5,Exactly what I was looking for!
16341,4,490,5471,1,Exceeded my expectations.
16342,4,260,5471,4,Absolutely loved it!
16343,4,83,5471,2,Absolutely loved it!
16344,4,282,5471,4,Would not buy again.
16345,1064,491,5472,2,Would not buy again.
16346,1064,441,5472,1,Would not buy again.
16347,1064,178,5472,5,Exactly what I was looking for!
16348,1138,474,5473,4,Absolutely loved it!
16349,1138,248,5473,4,Exceeded my expectations.
16350,1138,469,5473,5,"It was okay, nothing special."
16351,1138,355,5473,2,Exactly what I was looking for!
16352,1138,470,5473,5,Great quality for the price.
16353,84,300,5474,3,Exceeded my expectations.
16354,1093,169,5475,5,Great quality for the price.
16355,1093,491,5475,3,Absolutely loved it!
16356,615,411,5476,5,Exactly what I was looking for!
16357,615,196,5476,2,Absolutely loved it!
16358,394,475,5477,3,"It was okay, nothing special."
16359,394,440,5477,1,Exceeded my expectations.
16360,394,413,5477,4,Exactly what I was looking for!
16361,267,314,5478,3,Great quality for the price.
16362,1690,437,5479,1,Would not buy again.
16363,140,259,5480,2,"It was okay, nothing special."
16364,140,123,5480,3,"It was okay, nothing special."
16365,140,165,5480,1,Exactly what I was looking for!
16366,140,344,5480,1,Would not buy again.
16367,1566,301,5481,2,Absolutely loved it!
16368,1566,177,5481,3,Exceeded my expectations.
16369,1439,379,5482,4,Would not buy again.
16370,1439,290,5482,3,Exactly what I was looking for!
16371,1439,144,5482,1,Would not buy again.
16372,1439,353,5482,5,Great quality for the price.
16373,1439,95,5482,1,Would not buy again.
16374,1283,61,5483,4,Great quality for the price.
16375,1283,41,5483,1,Exactly what I was looking for!
16376,1283,16,5483,3,"It was okay, nothing special."
16377,1283,224,5483,4,Great quality for the price.
16378,1283,90,5483,2,Exceeded my expectations.
16379,1953,210,5484,4,Exceeded my expectations.
16380,1953,307,5484,1,Exactly what I was looking for!
16381,1953,420,5484,3,Great quality for the price.
16382,347,247,5485,3,Exceeded my expectations.
16383,841,51,5486,1,Exactly what I was looking for!
16384,841,279,5486,1,Absolutely loved it!
16385,841,290,5486,3,Absolutely loved it!
16386,841,418,5486,4,Would not buy again.
16387,841,3,5486,1,Great quality for the price.
16388,1242,177,5487,4,Great quality for the price.
16389,1242,123,5487,4,"It was okay, nothing special."
16390,1242,2,5487,3,Absolutely loved it!
16391,1242,156,5487,3,Exactly what I was looking for!
16392,908,318,5488,3,"It was okay, nothing special."
16393,908,394,5488,2,"It was okay, nothing special."
16394,908,60,5488,5,Would not buy again.
16395,908,323,5488,1,Absolutely loved it!
16396,908,485,5488,5,Exceeded my expectations.
16397,838,261,5489,3,Great quality for the price.
16398,838,378,5489,3,Great quality for the price.
16399,838,80,5489,5,Exactly what I was looking for!
16400,838,194,5489,5,Great quality for the price.
16401,555,214,5490,1,Exactly what I was looking for!
16402,555,229,5490,3,Exactly what I was looking for!
16403,555,306,5490,5,Exactly what I was looking for!
16404,555,50,5490,1,Exactly what I was looking for!
16405,555,395,5490,5,Would not buy again.
16406,936,235,5491,4,Exactly what I was looking for!
16407,936,238,5491,3,Would not buy again.
16408,936,487,5491,5,Exceeded my expectations.
16409,1006,430,5492,1,Would not buy again.
16410,1006,18,5492,2,"It was okay, nothing special."
16411,497,116,5493,1,Exactly what I was looking for!
16412,1399,341,5494,3,Exactly what I was looking for!
16413,1399,340,5494,4,Exactly what I was looking for!
16414,201,211,5495,3,Great quality for the price.
16415,1176,373,5496,2,"It was okay, nothing special."
16416,1176,131,5496,3,Exactly what I was looking for!
16417,1176,5,5496,1,Would not buy again.
16418,457,397,5497,2,Great quality for the price.
16419,947,462,5498,1,"It was okay, nothing special."
16420,947,92,5498,2,"It was okay, nothing special."
16421,947,473,5498,3,Exceeded my expectations.
16422,662,266,5499,5,Exactly what I was looking for!
16423,854,30,5500,3,Great quality for the price.
16424,854,84,5500,5,Great quality for the price.
16425,854,482,5500,4,Absolutely loved it!
16426,267,250,5501,5,Great quality for the price.
16427,267,320,5501,1,Exceeded my expectations.
16428,267,283,5501,2,Great quality for the price.
16429,267,358,5501,3,Great quality for the price.
16430,1774,343,5502,3,Would not buy again.
16431,1774,357,5502,1,Exactly what I was looking for!
16432,1774,180,5502,1,Exactly what I was looking for!
16433,1774,101,5502,1,Would not buy again.
16434,700,185,5503,4,"It was okay, nothing special."
16435,700,407,5503,2,Would not buy again.
16436,700,140,5503,2,Would not buy again.
16437,1448,312,5504,4,Absolutely loved it!
16438,1448,462,5504,2,Exceeded my expectations.
16439,1540,283,5505,3,Great quality for the price.
16440,1540,367,5505,4,Exactly what I was looking for!
16441,1540,303,5505,3,Absolutely loved it!
16442,1540,351,5505,4,Great quality for the price.
16443,596,438,5506,5,Absolutely loved it!
16444,596,63,5506,3,Would not buy again.
16445,132,50,5507,3,Exceeded my expectations.
16446,132,358,5507,3,Great quality for the price.
16447,132,465,5507,4,Would not buy again.
16448,1354,229,5508,3,Exceeded my expectations.
16449,1354,476,5508,5,Great quality for the price.
16450,330,285,5509,3,"It was okay, nothing special."
16451,330,152,5509,5,Great quality for the price.
16452,330,35,5509,5,"It was okay, nothing special."
16453,330,483,5509,3,Exceeded my expectations.
16454,656,43,5510,2,Great quality for the price.
16455,656,183,5510,5,Great quality for the price.
16456,656,333,5510,5,Exactly what I was looking for!
16457,656,450,5510,1,"It was okay, nothing special."
16458,656,297,5510,2,Absolutely loved it!
16459,1332,180,5511,2,Absolutely loved it!
16460,591,38,5512,2,Absolutely loved it!
16461,591,304,5512,4,Exactly what I was looking for!
16462,591,10,5512,5,"It was okay, nothing special."
16463,591,283,5512,5,"It was okay, nothing special."
16464,415,25,5513,4,"It was okay, nothing special."
16465,415,105,5513,5,Exceeded my expectations.
16466,515,317,5514,5,Exceeded my expectations.
16467,515,220,5514,5,"It was okay, nothing special."
16468,515,175,5514,1,Exactly what I was looking for!
16469,515,359,5514,5,Absolutely loved it!
16470,833,427,5515,2,Would not buy again.
16471,833,409,5515,1,Exceeded my expectations.
16472,833,289,5515,2,Exactly what I was looking for!
16473,984,97,5516,5,Exceeded my expectations.
16474,984,75,5516,2,"It was okay, nothing special."
16475,1006,15,5517,2,Exceeded my expectations.
16476,1006,184,5517,2,Would not buy again.
16477,243,271,5518,5,Would not buy again.
16478,243,22,5518,5,Exceeded my expectations.
16479,243,377,5518,3,Would not buy again.
16480,243,290,5518,3,Exceeded my expectations.
16481,583,70,5519,5,Absolutely loved it!
16482,583,232,5519,1,"It was okay, nothing special."
16483,1927,381,5520,1,Would not buy again.
16484,1705,175,5521,5,Great quality for the price.
16485,1705,29,5521,5,Exactly what I was looking for!
16486,1705,67,5521,1,"It was okay, nothing special."
16487,981,379,5522,3,Would not buy again.
16488,681,51,5523,5,Exactly what I was looking for!
16489,681,470,5523,2,Great quality for the price.
16490,681,125,5523,1,"It was okay, nothing special."
16491,681,321,5523,4,Exactly what I was looking for!
16492,922,130,5524,2,Exactly what I was looking for!
16493,922,48,5524,4,Absolutely loved it!
16494,922,13,5524,1,Exactly what I was looking for!
16495,922,469,5524,2,"It was okay, nothing special."
16496,922,91,5524,3,Would not buy again.
16497,1877,321,5525,3,Exactly what I was looking for!
16498,1877,235,5525,5,Great quality for the price.
16499,1877,43,5525,4,Would not buy again.
16500,1525,274,5526,5,Exactly what I was looking for!
16501,1525,233,5526,1,Absolutely loved it!
16502,1525,424,5526,1,"It was okay, nothing special."
16503,1525,231,5526,2,"It was okay, nothing special."
16504,1853,16,5527,2,Absolutely loved it!
16505,1853,57,5527,1,"It was okay, nothing special."
16506,1853,449,5527,2,Exactly what I was looking for!
16507,1060,264,5528,2,Exactly what I was looking for!
16508,1060,15,5528,1,"It was okay, nothing special."
16509,1060,226,5528,5,Absolutely loved it!
16510,1060,396,5528,2,Exactly what I was looking for!
16511,1107,187,5529,4,Absolutely loved it!
16512,1107,157,5529,4,Exactly what I was looking for!
16513,1107,190,5529,2,Great quality for the price.
16514,1107,447,5529,2,Exactly what I was looking for!
16515,1286,326,5530,3,Absolutely loved it!
16516,1286,443,5530,2,Exceeded my expectations.
16517,1286,78,5530,2,Would not buy again.
16518,1286,350,5530,2,Would not buy again.
16519,162,225,5531,4,Exceeded my expectations.
16520,162,309,5531,1,Would not buy again.
16521,162,480,5531,3,Exceeded my expectations.
16522,1524,330,5532,3,Great quality for the price.
16523,1524,376,5532,5,Exactly what I was looking for!
16524,1148,104,5533,2,Great quality for the price.
16525,1148,68,5533,3,Would not buy again.
16526,1047,477,5534,2,"It was okay, nothing special."
16527,1047,276,5534,4,Exactly what I was looking for!
16528,1338,8,5535,3,"It was okay, nothing special."
16529,1338,31,5535,4,"It was okay, nothing special."
16530,1683,428,5536,5,Would not buy again.
16531,1683,240,5536,5,Would not buy again.
16532,1683,175,5536,4,Absolutely loved it!
16533,1683,226,5536,3,Exactly what I was looking for!
16534,1683,305,5536,3,Exceeded my expectations.
16535,802,376,5537,3,Would not buy again.
16536,813,44,5538,5,Great quality for the price.
16537,813,143,5538,2,"It was okay, nothing special."
16538,813,276,5538,1,Exceeded my expectations.
16539,813,188,5538,1,"It was okay, nothing special."
16540,1718,20,5539,2,Absolutely loved it!
16541,1602,157,5540,3,Great quality for the price.
16542,1602,111,5540,1,Would not buy again.
16543,1331,236,5541,5,Exceeded my expectations.
16544,1331,276,5541,2,Great quality for the price.
16545,1331,404,5541,3,Exceeded my expectations.
16546,1331,401,5541,5,Great quality for the price.
16547,1331,301,5541,3,Great quality for the price.
16548,1763,425,5542,5,Great quality for the price.
16549,1721,76,5543,4,Would not buy again.
16550,1290,88,5544,1,Great quality for the price.
16551,1421,176,5545,1,"It was okay, nothing special."
16552,289,398,5546,3,Great quality for the price.
16553,289,365,5546,5,Great quality for the price.
16554,289,178,5546,5,Exceeded my expectations.
16555,289,31,5546,1,Great quality for the price.
16556,444,143,5547,2,Exceeded my expectations.
16557,1015,29,5548,1,"It was okay, nothing special."
16558,1015,171,5548,1,Great quality for the price.
16559,1015,441,5548,5,Exceeded my expectations.
16560,1015,67,5548,4,Absolutely loved it!
16561,1015,338,5548,3,Exceeded my expectations.
16562,775,207,5549,5,Would not buy again.
16563,775,368,5549,5,Would not buy again.
16564,775,133,5549,1,Would not buy again.
16565,1003,384,5550,3,Absolutely loved it!
16566,1003,262,5550,5,Great quality for the price.
16567,1131,310,5551,3,Exceeded my expectations.
16568,1131,297,5551,1,Exactly what I was looking for!
16569,32,448,5552,1,Exactly what I was looking for!
16570,32,379,5552,1,Absolutely loved it!
16571,32,313,5552,1,Absolutely loved it!
16572,32,452,5552,5,Would not buy again.
16573,32,318,5552,4,Great quality for the price.
16574,1177,420,5553,3,Great quality for the price.
16575,1177,103,5553,4,Exactly what I was looking for!
16576,1177,248,5553,3,Would not buy again.
16577,1177,210,5553,3,Great quality for the price.
16578,1380,401,5554,2,Exceeded my expectations.
16579,1380,202,5554,1,Absolutely loved it!
16580,1380,246,5554,4,Exceeded my expectations.
16581,1380,102,5554,5,Exceeded my expectations.
16582,1380,375,5554,5,Exactly what I was looking for!
16583,1476,163,5555,3,Absolutely loved it!
16584,1476,462,5555,3,Would not buy again.
16585,1476,18,5555,3,Great quality for the price.
16586,407,343,5556,1,Exceeded my expectations.
16587,407,110,5556,2,Absolutely loved it!
16588,407,277,5556,5,Exactly what I was looking for!
16589,407,468,5556,4,"It was okay, nothing special."
16590,1528,199,5557,1,Exactly what I was looking for!
16591,1528,223,5557,3,Exactly what I was looking for!
16592,1528,215,5557,5,Absolutely loved it!
16593,277,245,5558,1,Exactly what I was looking for!
16594,277,357,5558,2,Great quality for the price.
16595,277,184,5558,1,Exceeded my expectations.
16596,277,211,5558,5,Exactly what I was looking for!
16597,942,124,5559,4,"It was okay, nothing special."
16598,942,220,5559,3,Exactly what I was looking for!
16599,942,275,5559,5,Exceeded my expectations.
16600,942,105,5559,3,"It was okay, nothing special."
16601,942,146,5559,5,Absolutely loved it!
16602,1533,130,5560,4,Great quality for the price.
16603,1533,353,5560,3,Exactly what I was looking for!
16604,533,66,5561,1,Great quality for the price.
16605,1036,473,5562,1,Exceeded my expectations.
16606,1036,108,5562,4,Exactly what I was looking for!
16607,1036,335,5562,3,Exactly what I was looking for!
16608,1036,136,5562,2,Would not buy again.
16609,1651,180,5563,4,Exactly what I was looking for!
16610,1651,438,5563,5,Would not buy again.
16611,1651,343,5563,5,Great quality for the price.
16612,1651,415,5563,2,Exceeded my expectations.
16613,1651,124,5563,2,Exactly what I was looking for!
16614,782,32,5564,2,Great quality for the price.
16615,782,438,5564,5,Absolutely loved it!
16616,782,392,5564,5,Absolutely loved it!
16617,1300,108,5565,5,Absolutely loved it!
16618,1300,114,5565,2,Exactly what I was looking for!
16619,1300,120,5565,1,Exactly what I was looking for!
16620,98,111,5566,3,Exactly what I was looking for!
16621,1224,97,5567,4,"It was okay, nothing special."
16622,1224,481,5567,4,Great quality for the price.
16623,1408,313,5568,2,Exceeded my expectations.
16624,1408,13,5568,4,Absolutely loved it!
16625,1408,494,5568,5,Would not buy again.
16626,1387,292,5569,3,Great quality for the price.
16627,1387,145,5569,4,Exactly what I was looking for!
16628,1847,442,5570,5,Would not buy again.
16629,1847,469,5570,4,Absolutely loved it!
16630,1847,146,5570,3,Exactly what I was looking for!
16631,6,392,5571,4,Exceeded my expectations.
16632,6,430,5571,1,Exactly what I was looking for!
16633,6,209,5571,1,"It was okay, nothing special."
16634,6,69,5571,3,Great quality for the price.
16635,6,223,5571,2,"It was okay, nothing special."
16636,744,424,5572,2,Exactly what I was looking for!
16637,744,250,5572,1,Would not buy again.
16638,1447,275,5573,5,Would not buy again.
16639,1447,215,5573,1,"It was okay, nothing special."
16640,1447,265,5573,4,Would not buy again.
16641,1201,345,5574,2,Exactly what I was looking for!
16642,1201,181,5574,1,Would not buy again.
16643,1201,481,5574,1,"It was okay, nothing special."
16644,1201,116,5574,2,Exactly what I was looking for!
16645,1201,258,5574,5,Great quality for the price.
16646,816,320,5575,2,Exactly what I was looking for!
16647,816,414,5575,2,Exactly what I was looking for!
16648,816,278,5575,4,Absolutely loved it!
